de,221
van,216
een,211
en,211
het,211
in,211
is,204
op,199
zijn,198
met,197
te,195
werd,195
voor,194
die,193
hij,193
aan,192
dat,192
door,192
was,192
als,191
uit,190
tot,188
ook,187
bij,186
wordt,186
naar,185
om,185
niet,184
of,184
er,183
worden,183
maar,182
deze,181
heeft,181
km,181
plaats,181
ze,181
inwoners,180
zich,180
onder,179
gemeente,178
over,178
dan,177
deel,177
eerste,177
haar,177
nog,177
andere,176
meer,176
dit,175
jaar,175
werden,175
had,174
kan,174
twee,174
aantal,173
hun,172
na,172
tussen,172
waar,172
waren,172
al,171
hebben,171
naam,171
staat,171
telt,171
echter,170
geen,170
hem,170
maakt,170
oppervlakte,170
veel,170
zou,170
grote,169
jaren,169
kunnen,169
stad,169
tegen,169
wel,169
zoals,169
kwam,168
later,168
ligt,168
per,168
bekend,167
gebruikt,167
men,167
nieuwe,167
tijd,167
eeuw,166
regio,166
tijdens,166
wat,166
weer,166
zij,166
één,166
alle,165
drie,165
figuur,165
komt,165
land,165
ongeveer,165
ten,165
toen,165
toont,165
verschillende,165
genoemd,164
kreeg,164
laatste,164
omdat,164
provincie,164
rond,164
samen,164
tweede,164
zo,164
enkele,163
ging,163
maken,163
terug,163
vaak,163
volgende,163
vooral,163
waarvan,163
water,163
af,162
alleen,162
bedraagt,162
district,162
eigen,162
gebied,162
bestaat,161
bevolkingsdichtheid,161
departement,161
der,161
film,161
gaan,161
gezien,161
komen,161
kon,161
leven,161
maakte,161
mensen,161
nu,161
plaatsen,161
speelde,161
waarbij,161
werk,161
binnen,160
club,160
eerst,160
gaat,160
gemaakt,160
groot,160
januari,160
mei,160
meter,160
steeds,160
vanaf,160
waarin,160
zeer,160
zelf,160
album,159
arrondissement,159
begon,159
bron,159
daar,159
dus,159
elkaar,159
familie,159
gebruik,159
juni,159
mee,159
moet,159
oktober,159
periode,159
seizoen,159
september,159
sinds,159
won,159
zal,159
zoon,159
april,158
augustus,158
boven,158
december,158
goed,158
groep,158
grootste,158
inwonertal,158
juli,158
keer,158
kleine,158
maart,158
nam,158
november,158
omgeving,158
toe,158
verloop,158
vier,158
weg,158
zien,158
begin,157
bijvoorbeeld,157
dood,157
enige,157
gebouwd,157
hadden,157
hier,157
koning,157
moest,157
mogelijk,157
oude,157
rol,157
soort,157
vader,157
valt,157
vele,157
verder,157
via,157
volgens,157
waardoor,157
werken,157
band,156
derde,156
dorp,156
februari,156
lang,156
meestal,156
nummer,156
opgericht,156
slechts,156
staan,156
ter,156
vorm,156
zonder,156
zowel,156
bleef,155
dag,155
eiland,155
gelegen,155
lid,155
opnieuw,155
snel,155
stond,155
volkstelling,155
zelfs,155
beide,154
beslaat,154
bestaan,154
boek,154
geboren,154
huidige,154
kerk,154
kinderen,154
landen,154
meest,154
meeste,154
muziek,154
nabijgelegen,154
onderstaande,154
oorlog,154
serie,154
soorten,154
vastgesteld,154
vinden,154
waaronder,154
wereld,154
Demografie,153
Franse,153
Nederland,153
Nederlandse,153
altijd,153
belangrijke,153
belangrijkste,153
bestuurlijk,153
einde,153
laten,153
minder,153
moeten,153
nabije,153
net,153
soms,153
straal,153
terwijl,153
titel,153
uiteindelijk,153
vrouw,153
wil,153
Amerikaanse,152
achter,152
bedrijf,152
daarna,152
deelstaat,152
dezelfde,152
diverse,152
dochter,152
doen,152
gaf,152
gehouden,152
geschreven,152
geven,152
geweest,152
je,152
kwamen,152
lange,152
leden,152
leger,152
man,152
nooit,152
noorden,152
schreef,152
speelt,152
spelen,152
sterk,152
vanuit,152
vijf,152
vond,152
vormen,152
zodat,152
zouden,152
bevolking,151
bijna,151
deed,151
delen,151
eind,151
gemeenten,151
gespeeld,151
hen,151
huis,151
iets,151
kilometer,151
krijgen,151
leeftijd,151
moment,151
nemen,151
ontstaan,151
rivier,151
station,151
vanwege,151
vervolgens,151
volgde,151
zuiden,151
bekende,150
buiten,150
dagen,150
dienst,150
eerder,150
geeft,150
geheel,150
geschat,150
hele,150
hoge,150
hoofdstad,150
langs,150
liet,150
lijn,150
meerdere,150
miljoen,150
moeder,150
naast,150
nieuw,150
onderdeel,150
onderzoek,150
partij,150
pas,150
regering,150
studeerde,150
succes,150
tevens,150
toch,150
voornamelijk,150
vrij,150
waarmee,150
weinig,150
werkte,150
wilde,150
Duitse,149
FC,149
actief,149
algemeen,149
basis,149
bepaalde,149
beste,149
betekent,149
bevindt,149
broer,149
erg,149
geschiedenis,149
geslacht,149
geworden,149
goede,149
heel,149
hoogste,149
houden,149
konden,149
korte,149
leiding,149
nadat,149
name,149
opgenomen,149
team,149
uur,149
verhaal,149
woord,149
ander,148
blijven,148
bracht,148
daarmee,148
daarom,148
duidelijk,148
functie,148
gebaseerd,148
gebouw,148
geval,148
gevonden,148
internationale,148
invloed,148
krijgt,148
liggen,148
loopt,148
manier,148
namelijk,148
namen,148
politieke,148
programma,148
schip,148
school,148
sommige,148
verscheen,148
versie,148
voormalige,148
vrouwen,148
waarna,148
waarschijnlijk,148
wanneer,148
wedstrijd,148
westen,148
wist,148
zes,148
United,147
bestond,147
bevat,147
brengen,147
carrière,147
centrum,147
eens,147
elk,147
elke,147
finale,147
gebieden,147
gegeven,147
gekozen,147
gevolg,147
grond,147
handen,147
hoe,147
hoogte,147
jonge,147
klein,147
lijst,147
macht,147
mannen,147
nationale,147
nodig,147
ontstond,147
oosten,147
overleed,147
president,147
richting,147
steden,147
systeem,147
taal,147
tegenwoordig,147
totaal,147
uitgebracht,147
vervangen,147
vierde,147
vindt,147
voorkomen,147
waarop,147
welke,147
zeeniveau,147
afkomstig,146
behaalde,146
benoemd,146
beter,146
bleek,146
doel,146
eveneens,146
gebruiken,146
hand,146
hoog,146
huwelijk,146
kanton,146
kasteel,146
keizer,146
klasse,146
laat,146
maanden,146
midden,146
ontwikkeling,146
orde,146
oudste,146
paar,146
punten,146
single,146
term,146
verkocht,146
volledig,146
we,146
wedstrijden,146
wie,146
RR,145
aanwezig,145
begonnen,145
belangrijk,145
beschouwd,145
besloot,145
bestaande,145
blijkt,145
boeken,145
bouw,145
dieren,145
doet,145
eindigde,145
enkel,145
films,145
gebracht,145
gedaan,145
geld,145
genaamd,145
genomen,145
gevestigd,145
grens,145
hetzelfde,145
hoofd,145
kregen,145
la,145
leidde,145
lichaam,145
militaire,145
minister,145
organisatie,145
personen,145
positie,145
ronde,145
slag,145
spel,145
stierf,145
totale,145
troepen,145
uitgevoerd,145
verbonden,145
volgt,145
voorbeeld,145
voorzitter,145
vormt,145
wijk,145
zichzelf,145
zogenaamde,145
Nederlands,144
afstand,144
alles,144
begint,144
behoort,144
bepaald,144
blijft,144
burgemeester,144
cijfers,144
cm,144
den,144
direct,144
doordat,144
feit,144
gedurende,144
geopend,144
geplaatst,144
gewonnen,144
grenst,144
grotere,144
hoewel,144
keerde,144
kent,144
kort,144
lag,144
latere,144
licht,144
lijkt,144
medaille,144
middel,144
moesten,144
neemt,144
niets,144
nummers,144
officiële,144
oorspronkelijk,144
opdracht,144
open,144
partijen,144
problemen,144
productie,144
punt,144
recht,144
reeds,144
regelmatig,144
ruim,144
schepen,144
stijl,144
strijd,144
stuk,144
telde,144
trok,144
verloor,144
verloren,144
viel,144
voorzien,144
vrijwel,144
zeven,144
acht,143
beeld,143
belang,143
bezit,143
daarop,143
daarvan,143
diens,143
druk,143
ervan,143
gebruikte,143
gedeelte,143
gehele,143
gemiddelde,143
gingen,143
groepen,143
groter,143
hield,143
hiervan,143
inmiddels,143
kampioen,143
kind,143
kleur,143
lengte,143
mag,143
mens,143
mm,143
moderne,143
ontwikkeld,143
ooit,143
oorspronkelijke,143
persoon,143
politiek,143
publiek,143
reeks,143
rest,143
schrijver,143
tien,143
top,143
trad,143
vaste,143
vlag,143
voormalig,143
want,143
werkt,143
witte,143
zetten,143
zie,143
zullen,143
Amsterdam,142
Frankrijk,142
